"ENSEMBL_ID","N61311_Untreated","N61311_Dexamethasone","N052611_Untreated","N052611_Dexamethasone","N080611_Untreated","N080611_Dexamethasone","N061011_Untreated","N061011_Dexamethasone"
"ENSG00000213424",0,0,0,0,0,0,1,0
"ENSG00000224244",0,0,0,0,0,0,0,0
"ENSG00000167916",0,0,0,0,0,0,0,0
"ENSG00000229028",0,0,0,0,0,0,0,0
"ENSG00000204897",0,0,0,0,0,0,0,0
"ENSG00000186393",0,0,0,0,0,0,0,0
"ENSG00000171446",0,0,0,0,0,0,0,0
"ENSG00000173908",0,0,0,0,0,0,0,0
"ENSG00000264488",0,0,0,0,0,0,0,0
"ENSG00000186395",202,203,187,184,166,249,174,195
"ENSG00000167920",141,129,164,112,133,169,168,182
"ENSG00000265359",0,0,0,0,0,0,0,0
"ENSG00000187242",0,0,2,0,0,1,0,0
"ENSG00000171431",0,0,0,0,0,0,0,0
"ENSG00000234477",0,0,0,0,0,0,0,1
"ENSG00000108244",1,0,0,0,0,0,0,0
"ENSG00000196859",0,0,1,0,0,0,0,0
"ENSG00000204889",0,0,1,0,0,1,1,0
"ENSG00000212899",0,0,0,0,0,0,0,0
"ENSG00000212900",0,0,0,0,0,0,0,0
"ENSG00000226776",0,0,0,0,0,0,0,0
"ENSG00000212901",0,0,0,0,0,0,0,0
"ENSG00000221852",0,1,1,2,5,8,3,20
"ENSG00000204887",0,0,0,0,0,0,0,0
"ENSG00000221880",0,0,0,0,0,0,0,0
"ENSG00000188581",0,0,1,1,0,0,0,0
"ENSG00000212725",2,1,1,0,0,0,1,0
"ENSG00000214518",1,1,0,0,0,0,1,0
"ENSG00000212724",0,1,1,1,1,0,2,0
"ENSG00000213417",0,1,0,0,0,0,1,0
"ENSG00000237230",0,0,0,0,0,0,0,0
"ENSG00000240871",0,0,0,0,0,0,0,0
"ENSG00000204880",0,0,0,0,0,0,0,0
"ENSG00000241241",0,0,0,0,0,0,0,0
"ENSG00000212722",0,0,0,0,0,0,0,0
"ENSG00000212721",0,0,0,0,0,0,0,0
"ENSG00000213416",0,0,0,0,0,0,1,0
"ENSG00000198090",0,0,0,0,0,0,0,0
"ENSG00000198271",0,0,0,0,0,0,1,0
"ENSG00000171396",0,0,0,0,0,0,0,0
"ENSG00000196156",0,0,0,0,0,0,0,0
"ENSG00000244537",0,0,0,0,0,0,0,0
"ENSG00000198443",0,0,0,0,0,0,0,0
"ENSG00000251439",0,0,0,0,0,0,0,0
"ENSG00000240542",0,0,0,0,0,0,0,0
"ENSG00000248807",0,0,0,0,0,0,0,0
"ENSG00000239886",0,0,0,0,0,0,0,0
"ENSG00000204873",0,0,0,0,0,0,0,0
"ENSG00000187272",0,0,0,0,0,0,0,0
"ENSG00000241595",0,0,0,0,0,0,0,0
"ENSG00000198083",0,0,0,0,0,0,0,0
"ENSG00000212659",0,0,0,0,0,0,0,0
"ENSG00000229351",0,0,0,0,0,0,0,0
"ENSG00000180386",0,0,0,0,0,0,0,0
"ENSG00000237183",0,0,0,0,0,0,0,0
"ENSG00000212658",0,0,0,0,0,0,0,0
"ENSG00000212657",0,0,0,0,0,3,0,0
"ENSG00000186860",0,0,0,0,0,0,0,0
"ENSG00000233014",0,0,0,0,0,0,0,0
"ENSG00000108516",0,0,0,0,0,0,0,0
"ENSG00000006059",0,0,0,0,0,0,0,0
"ENSG00000131738",0,0,1,0,1,0,0,0
"ENSG00000131737",0,0,1,0,1,1,0,0
"ENSG00000094796",0,0,0,0,0,0,0,0
"ENSG00000234859",0,0,0,0,0,0,0,0
"ENSG00000225438",0,0,0,0,0,0,0,0
"ENSG00000108417",0,0,0,0,0,1,0,0
"ENSG00000171360",0,0,0,0,0,0,0,0
"ENSG00000236473",0,0,0,0,0,0,0,0
"ENSG00000108759",1,0,1,1,0,0,0,0
"ENSG00000223125",0,0,0,0,0,0,0,0
"ENSG00000197079",0,0,0,0,0,0,0,0
"ENSG00000126337",0,0,1,0,1,3,0,2
"ENSG00000171401",0,0,0,0,0,0,0,0
"ENSG00000229732",0,0,0,0,0,0,0,0
"ENSG00000171346",0,0,1,0,1,0,0,0
"ENSG00000283796",0,0,0,0,0,0,0,0
"ENSG00000171345",14,10,26,15,8,15,40,57
"ENSG00000226629",0,0,0,0,0,0,0,0
"ENSG00000171403",0,0,0,0,0,0,0,0
"ENSG00000186847",0,0,1,0,0,0,0,0
"ENSG00000186832",0,0,0,0,0,0,0,0
"ENSG00000128422",3,1,9,1,3,2,0,0
"ENSG00000214514",0,0,0,0,0,0,0,0
"ENSG00000278954",0,0,0,0,0,0,0,0
"ENSG00000173812",5979,5836,7033,5144,6824,7308,5950,6793
"ENSG00000184502",0,0,0,0,0,0,0,0
"ENSG00000173805",1,3,2,0,0,0,0,0
"ENSG00000201920",0,0,0,0,0,0,0,0
"ENSG00000239542",0,0,0,0,0,0,0,0
"ENSG00000173801",193,169,241,195,282,260,238,379
"ENSG00000141696",454,366,540,301,672,698,473,384
"ENSG00000141756",7151,5746,6563,3492,8037,8723,6253,5783
"ENSG00000141698",609,543,817,451,735,816,591,544
"ENSG00000161594",6,3,4,6,2,3,6,6
"ENSG00000259623",110,106,115,94,110,88,100,88
"ENSG00000178502",72,49,71,28,84,87,75,80
"ENSG00000131473",3886,3993,3713,2141,3747,5285,2927,3249
"ENSG00000274630",0,0,0,0,0,0,0,0
"ENSG00000204815",30,28,35,12,44,25,19,28
"ENSG00000173786",2651,2529,2299,1621,2810,3435,1984,2181
"ENSG00000168259",943,866,1212,747,1390,1354,905,928
"ENSG00000168256",568,607,673,393,716,775,501,619
"ENSG00000187595",1,1,1,2,3,2,2,0
"ENSG00000267221",2,2,3,1,1,0,1,0
"ENSG00000108771",295,254,303,179,294,386,304,324
"ENSG00000108773",653,633,579,297,589,755,436,426
"ENSG00000267261",0,0,0,0,0,0,0,0
"ENSG00000260325",0,2,5,0,3,9,1,2
"ENSG00000108774",1220,1256,1510,955,1526,2075,983,1209
"ENSG00000267658",2,1,1,0,1,1,4,1
"ENSG00000089558",0,1,1,1,1,1,1,0
"ENSG00000161610",0,0,0,0,0,1,0,0
"ENSG00000167925",414,549,432,352,315,447,249,412
"ENSG00000173757",1332,1715,1550,1141,1527,2802,1233,1768
"ENSG00000280295",0,1,2,0,0,2,0,0
"ENSG00000267758",0,1,0,1,0,0,0,0
"ENSG00000236194",1,2,0,3,0,1,1,2
"ENSG00000278829",1,0,0,1,1,3,0,2
"ENSG00000126561",675,971,846,706,771,1299,670,1082
"ENSG00000168610",6698,8678,6658,5840,7710,13178,5512,9661
"ENSG00000177469",14199,18017,20298,17251,14683,33836,16076,23892
"ENSG00000238704",0,0,1,0,0,0,1,0
"ENSG00000033627",818,1171,953,819,884,1040,813,1152
"ENSG00000264314",0,0,0,0,0,0,1,0
"ENSG00000267222",0,0,0,0,0,1,0,0
"ENSG00000267632",8,7,9,9,22,12,14,10
"ENSG00000283929",2,3,0,1,2,3,2,0
"ENSG00000267185",5,4,13,6,9,12,8,6
"ENSG00000108784",1540,1480,1610,1042,1341,1874,1192,1395
"ENSG00000266929",0,0,0,0,0,0,0,0
"ENSG00000108785",46,39,59,27,57,61,57,74
"ENSG00000108786",97,97,145,86,167,198,105,129
"ENSG00000266962",33,29,44,21,34,51,26,22
"ENSG00000068120",839,842,961,609,966,1333,657,901
"ENSG00000108788",524,562,579,361,568,775,428,601
"ENSG00000131470",56,71,56,45,82,72,37,51
"ENSG00000141699",983,948,1169,959,1136,1604,900,1092
"ENSG00000280183",1,0,0,2,0,0,2,2
"ENSG00000131462",626,542,688,245,728,794,377,320
"ENSG00000267189",0,0,0,0,0,0,0,0
"ENSG00000267132",0,0,0,0,0,0,0,0
"ENSG00000037042",519,429,674,338,638,711,463,419
"ENSG00000068137",463,483,497,200,405,449,367,344
"ENSG00000184451",32,30,64,12,27,29,39,22
"ENSG00000267042",6,3,11,2,11,1,6,0
"ENSG00000108797",2015,1043,2824,989,1896,1675,1965,1357
"ENSG00000267765",2,0,5,1,5,4,0,1
"ENSG00000108799",1107,1153,1497,1166,1306,1803,1135,1576
"ENSG00000275273",0,0,0,0,0,0,0,0
"ENSG00000239671",0,2,0,0,1,1,1,0
"ENSG00000273650",0,0,0,0,0,0,1,1
"ENSG00000214578",3,3,2,2,4,4,4,1
"ENSG00000197291",0,5,5,0,7,2,2,3
"ENSG00000131477",10,6,6,5,7,12,6,13
"ENSG00000131475",521,476,575,368,612,797,439,472
"ENSG00000126562",29,3,14,4,37,25,42,30
"ENSG00000183978",386,455,485,245,508,609,365,382
"ENSG00000176563",8,10,18,9,18,17,15,13
"ENSG00000126581",990,1012,1302,747,1188,1657,892,1130
"ENSG00000278447",0,0,0,0,0,0,0,0
"ENSG00000131467",1602,1758,1621,1191,1929,2888,1331,1593
"ENSG00000131480",16,26,27,19,30,31,12,33
"ENSG00000131471",217,226,286,172,80,192,578,673
"ENSG00000260105",19,15,18,13,5,14,36,57
"ENSG00000213373",0,0,0,0,1,0,0,0
"ENSG00000252039",0,0,0,0,0,0,0,0
"ENSG00000131482",1,0,0,0,0,0,0,0
"ENSG00000212149",0,0,0,0,0,0,0,0
"ENSG00000266967",20,26,24,8,18,21,19,12
"ENSG00000108825",0,1,1,0,1,0,0,1
"ENSG00000267060",1,8,6,6,2,16,1,2
"ENSG00000198863",249,266,343,186,358,519,231,274
"ENSG00000131469",9800,9616,9303,4714,8878,10056,6221,6020
"ENSG00000068079",412,389,447,280,382,639,282,355
"ENSG00000108828",15568,7436,18689,7558,15261,11467,15202,11324
"ENSG00000108830",275,41,547,42,345,130,324,67
"ENSG00000012048",325,99,418,96,327,170,267,156
"ENSG00000240828",0,1,1,0,1,0,0,0
"ENSG00000198496",126,91,96,41,91,85,81,76
"ENSG00000285057",0,0,0,0,0,0,0,0
"ENSG00000267681",7,7,7,8,4,5,12,8
"ENSG00000267002",249,129,320,143,314,184,252,182
"ENSG00000267595",3,3,2,5,4,6,5,6
"ENSG00000267340",6,1,7,3,11,10,9,4
"ENSG00000188554",5060,4325,6418,4261,6223,7601,4671,5824
"ENSG00000184988",57,24,112,39,127,94,51,24
"ENSG00000236383",16,3,12,8,20,9,19,6
"ENSG00000274585",0,0,0,0,0,0,0,0
"ENSG00000275616",0,0,0,0,0,0,0,0
"ENSG00000273709",0,0,0,0,0,0,0,0
"ENSG00000274432",0,0,0,0,0,0,0,0
"ENSG00000278048",0,0,0,0,3,0,0,0
"ENSG00000276596",0,0,0,0,3,0,0,0
"ENSG00000277903",0,0,0,0,0,0,0,0
"ENSG00000278774",0,0,0,0,0,0,0,0
"ENSG00000274862",0,0,0,0,0,0,0,0
"ENSG00000274062",0,0,0,0,0,0,0,0
"ENSG00000274452",0,0,0,0,0,0,0,0
"ENSG00000275219",0,0,0,0,0,0,0,0
"ENSG00000278591",0,0,0,0,0,0,0,0
"ENSG00000279602",2,0,3,0,0,5,6,3
"ENSG00000188825",30,30,52,33,42,53,66,44
"ENSG00000277084",0,0,0,0,0,0,0,0
"ENSG00000252882",0,0,0,0,0,0,0,0
"ENSG00000175906",161,142,323,164,203,282,168,153
"ENSG00000251763",0,0,0,0,0,0,0,0
"ENSG00000267151",0,0,1,0,1,2,0,0
"ENSG00000284344",0,0,0,0,0,0,0,0
"ENSG00000252279",0,0,0,0,0,0,0,0
"ENSG00000252729",0,0,0,0,0,0,0,0
"ENSG00000237888",0,0,1,1,2,1,0,0
"ENSG00000067596",968,929,1338,709,1295,1472,990,1122
"ENSG00000175832",37,27,46,20,48,111,54,43
"ENSG00000278109",0,0,0,0,0,0,0,0
"ENSG00000005102",1,0,0,0,3,0,0,0
"ENSG00000267440",0,0,0,0,0,0,0,1
"ENSG00000267253",4,0,1,1,2,1,1,2
"ENSG00000167941",0,0,0,0,0,2,0,0
"ENSG00000108861",1812,2492,1816,1360,2372,3839,1513,2188
"ENSG00000231256",0,1,5,2,0,0,0,0
"ENSG00000267604",0,0,0,0,0,0,0,0
"ENSG00000161647",88,188,96,170,113,361,66,259
"ENSG00000161649",0,0,0,0,0,0,1,1
"ENSG00000108852",202,108,197,86,157,73,165,119
"ENSG00000282199",0,0,0,0,0,0,0,0
"ENSG00000267496",0,0,0,0,0,0,0,0
"ENSG00000267166",0,0,0,0,0,0,0,0
"ENSG00000267420",0,0,0,0,0,1,0,0
"ENSG00000261514",0,0,0,0,0,0,0,0
"ENSG00000108849",0,0,0,0,0,1,1,0
"ENSG00000131096",2,2,6,0,5,5,4,6
"ENSG00000161653",60,42,60,19,59,63,54,53
"ENSG00000091947",473,419,507,247,479,478,380,383
"ENSG00000221044",0,2,2,0,2,4,0,0
"ENSG00000161654",771,753,868,588,1024,1170,750,781
"ENSG00000141349",566,647,764,457,873,1209,625,662
"ENSG00000108840",2491,2539,2487,2100,2208,4526,2324,3825
"ENSG00000267638",1,0,1,0,2,0,0,2
"ENSG00000212446",0,0,0,0,0,0,1,0
"ENSG00000125319",28,25,25,15,17,26,36,34
"ENSG00000161664",34,27,39,16,35,30,31,20
"ENSG00000267080",168,124,195,92,190,181,125,106
"ENSG00000168591",890,895,1074,643,1063,1202,782,966
"ENSG00000087152",1181,1229,1091,717,1231,1471,979,1044
"ENSG00000267394",6,6,4,4,6,11,4,7
"ENSG00000108312",2354,2137,2739,1413,3079,3092,2103,1903
"ENSG00000275107",0,0,0,0,0,0,0,0
"ENSG00000260793",23,21,18,22,31,25,32,18
"ENSG00000267691",0,3,3,0,3,4,3,1
"ENSG00000004939",0,0,2,0,1,0,0,1
"ENSG00000285486",0,0,0,0,0,0,0,0
"ENSG00000239702",0,0,0,0,0,0,0,0
"ENSG00000267750",8,5,12,13,22,18,2,2
"ENSG00000221496",0,0,0,0,0,0,0,0
"ENSG00000252628",0,0,0,0,0,0,0,0
"ENSG00000108309",8,12,13,16,17,17,13,16
"ENSG00000013306",1011,964,1092,558,1323,1505,813,847
"ENSG00000267211",0,0,0,0,0,0,0,0
"ENSG00000030582",10905,7966,13735,6999,13551,14105,12219,11366
"ENSG00000161682",383,179,478,125,390,205,427,276
"ENSG00000267634",0,0,0,0,0,0,0,0
"ENSG00000005961",5,11,11,3,7,5,14,10
"ENSG00000186566",1405,1175,1783,977,1759,2129,1320,1451
"ENSG00000240589",0,0,0,0,0,0,0,0
"ENSG00000283045",0,0,1,0,0,0,0,0
"ENSG00000180340",1112,1040,1389,901,1328,1515,1111,1444
"ENSG00000271222",0,0,0,0,0,0,0,0
"ENSG00000267384",0,0,0,0,0,0,0,0
"ENSG00000266979",0,0,0,0,0,0,0,0
"ENSG00000180336",10,12,21,6,12,11,13,10
"ENSG00000180329",228,191,325,190,329,342,223,195
"ENSG00000267160",3,4,0,0,2,1,1,2
"ENSG00000279879",1,0,2,1,2,5,2,3
"ENSG00000161692",121,100,149,67,99,112,109,90
"ENSG00000264251",0,0,0,0,0,0,0,0
"ENSG00000240305",0,0,0,0,0,0,0,0
"ENSG00000073670",52,20,41,17,54,46,32,24
"ENSG00000267505",0,0,0,1,1,1,2,0
"ENSG00000267405",0,0,1,0,1,7,0,0
"ENSG00000182963",498,310,423,208,529,510,353,310
"ENSG00000131097",0,0,1,1,2,1,0,1
"ENSG00000108883",943,830,1048,624,1320,1759,900,973
"ENSG00000264540",0,0,1,0,0,1,0,0
"ENSG00000167131",0,0,0,0,1,0,1,0
"ENSG00000214447",0,0,0,0,0,0,0,0
"ENSG00000131095",1,2,0,0,2,1,4,1
"ENSG00000186185",4,11,7,5,5,7,8,1
"ENSG00000278223",0,0,0,0,0,0,0,0
"ENSG00000267334",0,0,0,0,1,0,0,0
"ENSG00000131094",23,14,26,12,76,70,20,17
"ENSG00000267788",0,0,0,0,0,0,0,0
"ENSG00000172992",593,472,616,368,885,730,521,436
"ENSG00000136448",3003,2820,3551,1904,3897,4689,2558,2919
"ENSG00000200888",0,1,0,0,1,1,0,0
"ENSG00000161714",2370,2029,2466,1321,2339,2488,2470,2713
"ENSG00000277249",2,1,1,0,1,2,1,0
"ENSG00000181513",220,226,352,197,228,287,245,248
"ENSG00000276728",13,11,20,9,16,14,21,10
"ENSG00000186834",999,1359,1183,701,1248,1374,807,866
"ENSG00000224505",5,3,6,1,9,1,6,7
"ENSG00000168517",27,26,55,19,40,48,44,38
"ENSG00000267288",5,9,12,11,9,8,9,4
"ENSG00000267121",67,43,60,21,114,51,68,28
"ENSG00000184922",357,293,408,158,697,563,455,348
"ENSG00000233175",2,2,2,0,6,2,6,3
"ENSG00000233483",1,0,0,0,0,3,1,1
"ENSG00000267278",12,7,11,3,16,8,14,7
"ENSG00000184361",0,1,1,0,2,1,2,0
"ENSG00000006062",300,240,296,86,313,193,216,131
"ENSG00000285757",0,0,0,0,0,0,0,0
"ENSG00000199953",0,0,0,0,0,0,0,0
"ENSG00000267446",0,0,0,0,0,0,0,0
"ENSG00000159314",111,74,113,46,85,80,102,84
"ENSG00000267344",1,0,1,2,2,1,0,0
"ENSG00000225190",1680,1374,1727,1006,2154,2130,1445,1693
"ENSG00000236234",9,2,12,6,9,9,7,5
"ENSG00000284055",0,0,0,0,0,0,0,0
"ENSG00000214425",981,628,1242,538,613,815,931,858
"ENSG00000278770",1,2,3,0,1,3,1,1
"ENSG00000266918",27,20,10,5,32,40,16,12
"ENSG00000131484",12,8,4,0,14,15,8,10
"ENSG00000267198",32,29,20,4,39,44,20,22
"ENSG00000267246",15,6,15,3,14,8,8,9
"ENSG00000266504",14,6,5,1,14,11,8,5
"ENSG00000264070",4,2,6,3,10,13,6,6
"ENSG00000285668",1,1,0,0,3,4,2,2
"ENSG00000280022",2,3,5,2,4,3,2,3
"ENSG00000263503",9,4,7,0,33,17,5,7
"ENSG00000204652",1410,1236,1752,806,701,781,406,380
"ENSG00000204650",96,59,141,68,389,378,111,90
"ENSG00000263715",0,0,0,0,0,0,0,0
"ENSG00000265547",0,0,0,0,0,0,0,0
"ENSG00000265964",0,0,0,0,0,0,0,0
"ENSG00000120088",0,0,0,0,0,0,0,0
"ENSG00000264589",0,0,0,0,0,0,0,0
"ENSG00000185294",0,0,0,0,0,0,0,0
"ENSG00000186868",59,41,37,12,77,39,41,15
"ENSG00000279685",0,0,0,0,0,0,0,0
"ENSG00000262881",0,0,0,0,0,0,0,0
"ENSG00000274883",0,0,0,0,0,0,0,0
"ENSG00000256762",0,0,0,0,0,0,0,0
"ENSG00000120071",1164,915,1082,582,1353,1480,891,994
"ENSG00000262372",0,0,0,0,0,0,0,0
"ENSG00000214401",14,24,11,7,33,57,21,21
"ENSG00000238723",0,0,0,0,0,0,0,0
"ENSG00000262500",9,3,3,0,17,12,5,2
"ENSG00000262539",12,9,11,5,37,41,14,13
"ENSG00000261575",5,1,3,0,9,7,2,2
"ENSG00000228696",142,98,116,34,229,257,133,109
"ENSG00000176681",344,234,286,153,636,679,258,211
"ENSG00000265411",1,5,1,0,8,3,3,3
"ENSG00000260075",382,311,493,263,648,753,359,386
"ENSG00000266497",25,15,8,1,31,32,14,11
"ENSG00000238083",409,299,396,176,819,835,298,263
"ENSG00000185829",280,183,217,75,427,493,209,171
"ENSG00000265315",1,5,1,0,7,3,2,3
"ENSG00000232300",45,37,46,12,35,62,24,13
"ENSG00000073969",1190,966,1413,862,1695,1932,1050,993
"ENSG00000213326",1463,1351,1629,842,1954,2271,1176,1124
"ENSG00000108379",51,47,77,41,69,55,60,39
"ENSG00000158955",0,0,0,0,0,0,1,0
"ENSG00000262031",0,0,0,1,0,0,0,0
"ENSG00000261886",1,1,2,0,1,1,0,0
"ENSG00000210709",0,0,1,1,1,0,0,0
"ENSG00000108433",848,647,914,479,926,1343,678,617
"ENSG00000262633",0,0,0,0,0,0,0,0
"ENSG00000264999",0,0,0,0,0,0,0,0
"ENSG00000179673",0,0,0,0,0,0,0,0
"ENSG00000263142",335,288,449,226,410,524,313,323
"ENSG00000262879",215,166,329,122,324,448,212,246
"ENSG00000277198",0,0,2,0,1,2,0,0
"ENSG00000004897",1636,1440,1850,1173,1920,2310,1424,1486
"ENSG00000239291",2,2,0,1,2,3,0,2
"ENSG00000262265",3,0,1,1,0,1,0,1
"ENSG00000261872",0,0,1,0,1,2,0,0
"ENSG00000198336",1,1,6,1,10,7,3,0
"ENSG00000259207",79,141,85,45,76,112,43,57
"ENSG00000259753",0,0,0,0,0,0,0,0
"ENSG00000238419",0,0,0,0,0,0,0,0
"ENSG00000276790",0,0,0,0,0,0,0,0
"ENSG00000263293",2,5,3,2,3,1,2,1
"ENSG00000178852",50,46,47,37,64,71,53,71
"ENSG00000253347",1,1,2,2,1,0,2,4
"ENSG00000228782",85,76,104,51,86,82,66,74
"ENSG00000141279",4639,3974,5468,3352,5184,4761,4088,4743
"ENSG00000206734",0,0,0,0,0,0,0,0
"ENSG00000263766",0,3,3,4,7,5,0,1
"ENSG00000108424",4766,4741,5705,3818,6041,8474,4058,4922
"ENSG00000264558",0,0,0,0,0,0,0,0
"ENSG00000198933",401,477,445,335,476,641,399,561
"ENSG00000073861",0,0,0,0,0,0,0,0
"ENSG00000006025",229,132,278,78,187,97,205,104
"ENSG00000159111",756,619,804,427,760,785,629,679
"ENSG00000141294",23,21,10,8,26,31,8,11
"ENSG00000141295",503,392,358,144,385,430,367,346
"ENSG00000189120",5,1,0,0,4,5,4,1
"ENSG00000264243",0,0,0,0,0,1,0,0
"ENSG00000266821",2,2,1,0,0,1,3,0
"ENSG00000264920",34,28,65,38,43,66,36,34
"ENSG00000167182",338,291,437,228,408,523,332,330
"ENSG00000234494",37,19,39,22,54,63,49,30
"ENSG00000266601",2,0,3,0,4,5,3,4
"ENSG00000108439",220,225,373,203,354,345,264,228
"ENSG00000263798",0,0,0,0,0,0,0,0
"ENSG00000264019",0,0,0,0,0,0,0,0
"ENSG00000167183",3,2,1,0,1,0,3,1
"ENSG00000108465",268,276,332,179,331,421,237,288
"ENSG00000264701",0,0,0,0,0,0,0,0
"ENSG00000005243",1132,928,1332,756,990,1087,1038,940
"ENSG00000207947",0,0,0,0,0,0,0,0
"ENSG00000263412",21,16,20,13,11,12,17,14
"ENSG00000082641",8990,9253,13308,9119,11542,14785,9391,12929
"ENSG00000266341",0,0,0,0,0,0,0,0
"ENSG00000278765",4,0,6,5,5,5,5,6
"ENSG00000108468",1743,1137,1945,816,1941,1535,1609,1232
"ENSG00000206954",0,0,0,0,0,0,0,0
"ENSG00000002919",234,246,298,211,217,376,184,265
"ENSG00000141293",0,0,0,0,0,0,0,0
"ENSG00000221739",0,0,0,0,0,0,0,0
"ENSG00000263787",0,0,0,0,0,0,0,0
"ENSG00000207306",0,0,0,0,0,0,0,0
"ENSG00000235300",0,0,0,0,0,0,0,0
"ENSG00000266222",0,0,0,0,0,0,0,0
"ENSG00000200538",0,0,0,0,0,0,0,0
"ENSG00000264451",0,0,1,0,0,0,0,0
"ENSG00000206805",0,0,0,0,0,0,0,0
"ENSG00000120094",0,0,0,0,0,0,0,0
"ENSG00000173917",192,237,209,143,204,289,202,226
"ENSG00000230148",32,50,39,26,40,71,37,54
"ENSG00000120093",1075,926,1313,718,1289,1147,892,1020
"ENSG00000233101",109,99,124,72,30,33,85,89
"ENSG00000239552",35,23,53,29,51,53,39,51
"ENSG00000182742",292,306,382,245,276,274,266,387
"ENSG00000257178",14,14,26,17,12,15,19,24
"ENSG00000284038",0,0,0,0,0,0,0,0
"ENSG00000120075",87,74,146,80,32,21,80,101
"ENSG00000108511",78,75,74,68,12,18,70,102
"ENSG00000260027",78,74,129,90,15,23,79,114
"ENSG00000120068",11,10,9,7,0,0,13,6
"ENSG00000170689",0,1,1,0,0,0,1,0
"ENSG00000242207",0,0,0,0,0,0,2,0
"ENSG00000210741",0,0,0,0,1,0,0,0
"ENSG00000272763",0,0,0,0,0,0,0,1
"ENSG00000244649",0,0,0,0,2,1,0,0
"ENSG00000244559",0,0,0,0,0,0,0,0
"ENSG00000242067",3,1,1,5,4,8,6,3
"ENSG00000241788",0,0,0,0,0,0,0,0
"ENSG00000159182",0,0,0,0,0,0,0,0
"ENSG00000229637",0,0,0,0,0,0,0,0
"ENSG00000273750",0,0,0,0,0,0,0,0
"ENSG00000277542",0,0,0,0,0,0,0,0
"ENSG00000263602",0,0,0,0,0,0,0,0
"ENSG00000159184",0,0,1,0,0,0,0,0
"ENSG00000242407",0,0,0,0,0,0,0,0
"ENSG00000170703",10,6,7,13,2,12,2,5
"ENSG00000244514",0,0,0,0,0,0,0,0
"ENSG00000136436",1648,3061,2523,3662,2468,5125,1770,4461
"ENSG00000248278",292,210,247,143,283,267,222,177
"ENSG00000212565",0,1,1,0,0,0,0,0
"ENSG00000248895",0,0,1,0,0,0,1,0
"ENSG00000159199",423,420,377,247,336,510,267,264
"ENSG00000270781",0,0,1,1,1,2,2,0
"ENSG00000159202",3046,2890,3332,2136,3520,4353,2642,2779
"ENSG00000159210",722,590,824,508,809,1130,555,607
"ENSG00000230532",0,0,0,0,0,0,0,0
"ENSG00000200903",0,0,0,0,0,0,0,0
"ENSG00000238804",0,0,0,0,0,0,0,0
"ENSG00000159224",1,1,2,3,2,0,3,1
"ENSG00000250838",0,0,0,0,0,0,0,0
"ENSG00000159217",89,89,106,74,188,329,151,192
"ENSG00000251461",0,0,0,0,0,0,0,0
"ENSG00000255851",0,0,1,0,0,1,0,0
"ENSG00000252636",0,0,0,0,0,0,0,0
"ENSG00000251550",0,0,1,0,1,0,1,1
"ENSG00000248883",0,0,0,0,0,0,0,0
"ENSG00000167080",2,1,1,1,9,9,2,2
"ENSG00000240995",0,0,0,0,0,0,0,0
"ENSG00000167083",0,0,1,0,2,1,0,1
"ENSG00000108798",0,0,0,0,3,1,0,0
"ENSG00000173868",0,0,0,0,2,1,0,0
"ENSG00000177369",0,0,0,0,0,0,0,0
"ENSG00000273500",0,0,0,0,0,0,0,0
"ENSG00000198740",318,235,340,192,361,456,251,241
"ENSG00000248714",2,0,2,0,5,1,4,1
"ENSG00000262039",1,0,6,0,2,1,1,1
"ENSG00000250948",1,1,4,0,1,2,0,1
"ENSG00000186244",0,0,0,0,0,0,0,0
"ENSG00000167085",830,823,980,576,909,1295,689,789
"ENSG00000250186",0,0,0,0,0,0,0,0
"ENSG00000207127",0,0,0,0,0,0,0,0
"ENSG00000229944",205,163,265,120,257,313,201,181
"ENSG00000249497",0,0,0,0,0,0,0,0
"ENSG00000279036",0,1,0,0,0,0,0,0
"ENSG00000064300",1,3,2,0,2,4,0,0
"ENSG00000249906",1,0,0,0,0,0,0,0
"ENSG00000277478",0,0,0,0,0,0,0,0
"ENSG00000250310",0,0,0,0,1,0,0,0
"ENSG00000182575",141,152,191,347,157,285,214,668
"ENSG00000121067",920,779,1072,690,1015,1162,842,919
"ENSG00000121073",482,419,508,319,581,930,373,417
"ENSG00000250751",1,0,0,0,0,0,0,0
"ENSG00000121104",210,115,239,102,203,154,174,138
"ENSG00000136504",738,556,862,459,867,849,644,653
"ENSG00000235183",0,0,0,0,0,0,0,0
"ENSG00000262837",0,0,0,0,0,0,0,0
"ENSG00000176358",2,1,1,1,0,1,0,0
"ENSG00000204584",2,0,1,0,3,3,0,1
"ENSG00000248954",0,0,0,0,0,1,0,0
"ENSG00000254039",0,0,0,0,0,0,0,0
"ENSG00000249176",0,0,0,0,1,0,0,0
"ENSG00000199492",0,0,0,0,0,0,0,0
"ENSG00000108813",1,3,3,0,2,11,1,1
"ENSG00000064195",0,0,0,0,0,0,0,0
"ENSG00000248172",0,0,1,0,0,0,0,0
"ENSG00000246640",2,5,5,1,4,8,6,8
"ENSG00000005884",708,655,1566,1114,1327,2634,1207,1457
"ENSG00000276851",0,2,1,1,1,0,0,0
"ENSG00000005882",645,593,797,436,883,840,703,756
"ENSG00000275025",0,2,1,0,0,0,0,0
"ENSG00000250282",0,0,1,0,0,0,0,0
"ENSG00000167100",77,53,105,39,59,58,108,103
